BiocVersion,Genome,NumGenes,NumOrthologs,SourceType,SourceUrl,SourceVersion,Species,TaxonomyId,Coordinate_1_based,DataProvider,Maintainer,Tags,Title,Description,RDataClass,DispatchClass,ResourceName,RDataPath
3.9,TriTrypDB-42_LbraziliensisMHOMBR75M2904,8493,8351,GFF,http://TriTrypDB.org/common/downloads/release-42/LbraziliensisMHOMBR75M2904/gff/data/TriTrypDB-42_LbraziliensisMHOMBR75M2904.gff,42,Leishmania braziliensis MHOM/BR/75/M2904,420245,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Leishmania braziliensis MHOM/BR/75/M2904,TriTrypDB 42 annotations for Leishmania braziliensis MHOM/BR/75/M2904,OrgDb,SQLiteFile,org.Leishmania_braziliensis_MHOM_BR_75_M2904.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Leishmania_braziliensis_MHOM_BR_75_M2904.tritryp.db.sqlite
3.9,TriTrypDB-42_LdonovaniBPK282A1,8135,7948,GFF,http://TriTrypDB.org/common/downloads/release-42/LdonovaniBPK282A1/gff/data/TriTrypDB-42_LdonovaniBPK282A1.gff,42,Leishmania donovani BPK282A1,981087,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Leishmania donovani BPK282A1,TriTrypDB 42 annotations for Leishmania donovani BPK282A1,OrgDb,SQLiteFile,org.Leishmania_donovani_BPK282A1.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Leishmania_donovani_BPK282A1.tritryp.db.sqlite
3.9,TriTrypDB-42_LdonovaniCL-SL,9757,8616,GFF,http://TriTrypDB.org/common/downloads/release-42/LdonovaniCL-SL/gff/data/TriTrypDB-42_LdonovaniCL-SL.gff,42,Leishmania donovani CL-SL,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Leishmania donovani CL-SL,TriTrypDB 42 annotations for Leishmania donovani CL-SL,OrgDb,SQLiteFile,org.Leishmania_donovani_CL-SL.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Leishmania_donovani_CL-SL.tritryp.db.sqlite
3.9,TriTrypDB-42_LdonovaniBHU1220,NA,NA,GFF,http://TriTrypDB.org/common/downloads/release-42/LdonovaniBHU1220/gff/data/TriTrypDB-42_LdonovaniBHU1220.gff,42,Leishmania donovani strain BHU 1220,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Leishmania donovani strain BHU 1220,TriTrypDB 42 annotations for Leishmania donovani strain BHU 1220,OrgDb,SQLiteFile,org.Leishmania_donovani_strain_BHU_1220.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Leishmania_donovani_strain_BHU_1220.tritryp.db.sqlite
3.9,TriTrypDB-42_LenriettiiLEM3045,8831,8440,GFF,http://TriTrypDB.org/common/downloads/release-42/LenriettiiLEM3045/gff/data/TriTrypDB-42_LenriettiiLEM3045.gff,42,Leishmania enriettii strain LEM3045,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Leishmania enriettii strain LEM3045,TriTrypDB 42 annotations for Leishmania enriettii strain LEM3045,OrgDb,SQLiteFile,org.Leishmania_enriettii_strain_LEM3045.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Leishmania_enriettii_strain_LEM3045.tritryp.db.sqlite
3.9,TriTrypDB-42_LgerbilliLEM452,8700,8538,GFF,http://TriTrypDB.org/common/downloads/release-42/LgerbilliLEM452/gff/data/TriTrypDB-42_LgerbilliLEM452.gff,42,Leishmania gerbilli strain LEM452,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Leishmania gerbilli strain LEM452,TriTrypDB 42 annotations for Leishmania gerbilli strain LEM452,OrgDb,SQLiteFile,org.Leishmania_gerbilli_strain_LEM452.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Leishmania_gerbilli_strain_LEM452.tritryp.db.sqlite
3.9,TriTrypDB-42_LinfantumJPCM5,8748,8559,GFF,http://TriTrypDB.org/common/downloads/release-42/LinfantumJPCM5/gff/data/TriTrypDB-42_LinfantumJPCM5.gff,42,Leishmania infantum JPCM5,435258,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Leishmania infantum JPCM5,TriTrypDB 42 annotations for Leishmania infantum JPCM5,OrgDb,SQLiteFile,org.Leishmania_infantum_JPCM5.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Leishmania_infantum_JPCM5.tritryp.db.sqlite
3.9,TriTrypDB-42_LmajorFriedlin,9378,8399,GFF,http://TriTrypDB.org/common/downloads/release-42/LmajorFriedlin/gff/data/TriTrypDB-42_LmajorFriedlin.gff,42,Leishmania major strain Friedlin,347515,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Leishmania major strain Friedlin,TriTrypDB 42 annotations for Leishmania major strain Friedlin,OrgDb,SQLiteFile,org.Leishmania_major_strain_Friedlin.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Leishmania_major_strain_Friedlin.tritryp.db.sqlite
3.9,TriTrypDB-42_LmajorLV39c5,9101,8926,GFF,http://TriTrypDB.org/common/downloads/release-42/LmajorLV39c5/gff/data/TriTrypDB-42_LmajorLV39c5.gff,42,Leishmania major strain LV39c5,860569,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Leishmania major strain LV39c5,TriTrypDB 42 annotations for Leishmania major strain LV39c5,OrgDb,SQLiteFile,org.Leishmania_major_strain_LV39c5.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Leishmania_major_strain_LV39c5.tritryp.db.sqlite
3.9,TriTrypDB-42_LmajorSD75.1,8931,8785,GFF,http://TriTrypDB.org/common/downloads/release-42/LmajorSD75.1/gff/data/TriTrypDB-42_LmajorSD75.1.gff,42,Leishmania major strain SD 75.1,860570,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Leishmania major strain SD 75.1,TriTrypDB 42 annotations for Leishmania major strain SD 75.1,OrgDb,SQLiteFile,org.Leishmania_major_strain_SD_75_1.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Leishmania_major_strain_SD_75_1.tritryp.db.sqlite
3.9,TriTrypDB-42_LmexicanaMHOMGT2001U1103,8677,8239,GFF,http://TriTrypDB.org/common/downloads/release-42/LmexicanaMHOMGT2001U1103/gff/data/TriTrypDB-42_LmexicanaMHOMGT2001U1103.gff,42,Leishmania mexicana MHOM/GT/2001/U1103,929439,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Leishmania mexicana MHOM/GT/2001/U1103,TriTrypDB 42 annotations for Leishmania mexicana MHOM/GT/2001/U1103,OrgDb,SQLiteFile,org.Leishmania_mexicana_MHOM_GT_2001_U1103.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Leishmania_mexicana_MHOM_GT_2001_U1103.tritryp.db.sqlite
3.9,TriTrypDB-42_LpanamensisMHOMCOL81L13,8778,8507,GFF,http://TriTrypDB.org/common/downloads/release-42/LpanamensisMHOMCOL81L13/gff/data/TriTrypDB-42_LpanamensisMHOMCOL81L13.gff,42,Leishmania panamensis MHOM/COL/81/L13,1295824,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Leishmania panamensis MHOM/COL/81/L13,TriTrypDB 42 annotations for Leishmania panamensis MHOM/COL/81/L13,OrgDb,SQLiteFile,org.Leishmania_panamensis_MHOM_COL_81_L13.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Leishmania_panamensis_MHOM_COL_81_L13.tritryp.db.sqlite
3.9,TriTrypDB-42_LpanamensisMHOMPA94PSC1,8048,7836,GFF,http://TriTrypDB.org/common/downloads/release-42/LpanamensisMHOMPA94PSC1/gff/data/TriTrypDB-42_LpanamensisMHOMPA94PSC1.gff,42,Leishmania panamensis strain MHOM/PA/94/PSC-1,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Leishmania panamensis strain MHOM/PA/94/PSC-1,TriTrypDB 42 annotations for Leishmania panamensis strain MHOM/PA/94/PSC-1,OrgDb,SQLiteFile,org.Leishmania_panamensis_strain_MHOM_PA_94_PSC-1.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Leishmania_panamensis_strain_MHOM_PA_94_PSC-1.tritryp.db.sqlite
3.9,TriTrypDB-42_LspMARLEM2494,8581,8241,GFF,http://TriTrypDB.org/common/downloads/release-42/LspMARLEM2494/gff/data/TriTrypDB-42_LspMARLEM2494.gff,42,Leishmania sp. MAR LEM2494,1303197,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Leishmania sp. MAR LEM2494,TriTrypDB 42 annotations for Leishmania sp. MAR LEM2494,OrgDb,SQLiteFile,org.Leishmania_sp_MAR_LEM2494.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Leishmania_sp_MAR_LEM2494.tritryp.db.sqlite
3.9,TriTrypDB-42_LtarentolaeParrotTarII,8530,8246,GFF,http://TriTrypDB.org/common/downloads/release-42/LtarentolaeParrotTarII/gff/data/TriTrypDB-42_LtarentolaeParrotTarII.gff,42,Leishmania tarentolae Parrot-TarII,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Leishmania tarentolae Parrot-TarII,TriTrypDB 42 annotations for Leishmania tarentolae Parrot-TarII,OrgDb,SQLiteFile,org.Leishmania_tarentolae_Parrot-TarII.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Leishmania_tarentolae_Parrot-TarII.tritryp.db.sqlite
3.9,TriTrypDB-42_LtropicaL590,8938,8725,GFF,http://TriTrypDB.org/common/downloads/release-42/LtropicaL590/gff/data/TriTrypDB-42_LtropicaL590.gff,42,Leishmania tropica L590,1206058,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Leishmania tropica L590,TriTrypDB 42 annotations for Leishmania tropica L590,OrgDb,SQLiteFile,org.Leishmania_tropica_L590.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Leishmania_tropica_L590.tritryp.db.sqlite
3.9,TriTrypDB-42_LturanicaLEM423,8717,8538,GFF,http://TriTrypDB.org/common/downloads/release-42/LturanicaLEM423/gff/data/TriTrypDB-42_LturanicaLEM423.gff,42,Leishmania turanica strain LEM423,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Leishmania turanica strain LEM423,TriTrypDB 42 annotations for Leishmania turanica strain LEM423,OrgDb,SQLiteFile,org.Leishmania_turanica_strain_LEM423.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Leishmania_turanica_strain_LEM423.tritryp.db.sqlite
3.9,TriTrypDB-42_LpyrrhocorisH10,10148,9538,GFF,http://TriTrypDB.org/common/downloads/release-42/LpyrrhocorisH10/gff/data/TriTrypDB-42_LpyrrhocorisH10.gff,42,Leptomonas pyrrhocoris H10,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Leptomonas pyrrhocoris H10,TriTrypDB 42 annotations for Leptomonas pyrrhocoris H10,OrgDb,SQLiteFile,org.Leptomonas_pyrrhocoris_H10.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Leptomonas_pyrrhocoris_H10.tritryp.db.sqlite
3.9,TriTrypDB-42_LseymouriATCC30220,8595,8213,GFF,http://TriTrypDB.org/common/downloads/release-42/LseymouriATCC30220/gff/data/TriTrypDB-42_LseymouriATCC30220.gff,42,Leptomonas seymouri ATCC 30220,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Leptomonas seymouri ATCC 30220,TriTrypDB 42 annotations for Leptomonas seymouri ATCC 30220,OrgDb,SQLiteFile,org.Leptomonas_seymouri_ATCC_30220.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Leptomonas_seymouri_ATCC_30220.tritryp.db.sqlite
3.9,TriTrypDB-42_PconfusumCUL13,8718,7185,GFF,http://TriTrypDB.org/common/downloads/release-42/PconfusumCUL13/gff/data/TriTrypDB-42_PconfusumCUL13.gff,42,Paratrypanosoma confusum CUL13,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Paratrypanosoma confusum CUL13,TriTrypDB 42 annotations for Paratrypanosoma confusum CUL13,OrgDb,SQLiteFile,org.Paratrypanosoma_confusum_CUL13.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Paratrypanosoma_confusum_CUL13.tritryp.db.sqlite
3.9,TriTrypDB-42_TbruceiLister427,9313,8821,GFF,http://TriTrypDB.org/common/downloads/release-42/TbruceiLister427/gff/data/TriTrypDB-42_TbruceiLister427.gff,42,Trypanosoma brucei Lister strain 427,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Trypanosoma brucei Lister strain 427,TriTrypDB 42 annotations for Trypanosoma brucei Lister strain 427,OrgDb,SQLiteFile,org.Trypanosoma_brucei_Lister_strain_427.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Trypanosoma_brucei_Lister_strain_427.tritryp.db.sqlite
3.9,TriTrypDB-42_TbruceiLister427_2018,17243,16778,GFF,http://TriTrypDB.org/common/downloads/release-42/TbruceiLister427_2018/gff/data/TriTrypDB-42_TbruceiLister427_2018.gff,42,Trypanosoma brucei Lister strain 427 2018,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Trypanosoma brucei Lister strain 427 2018,TriTrypDB 42 annotations for Trypanosoma brucei Lister strain 427 2018,OrgDb,SQLiteFile,org.Trypanosoma_brucei_Lister_strain_427_2018.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Trypanosoma_brucei_Lister_strain_427_2018.tritryp.db.sqlite
3.9,TriTrypDB-42_TbruceiTREU927,11703,11034,GFF,http://TriTrypDB.org/common/downloads/release-42/TbruceiTREU927/gff/data/TriTrypDB-42_TbruceiTREU927.gff,42,Trypanosoma brucei brucei TREU927,185431,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Trypanosoma brucei brucei TREU927,TriTrypDB 42 annotations for Trypanosoma brucei brucei TREU927,OrgDb,SQLiteFile,org.Trypanosoma_brucei_brucei_TREU927.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Trypanosoma_brucei_brucei_TREU927.tritryp.db.sqlite
3.9,TriTrypDB-42_TbruceigambienseDAL972,8082,7988,GFF,http://TriTrypDB.org/common/downloads/release-42/TbruceigambienseDAL972/gff/data/TriTrypDB-42_TbruceigambienseDAL972.gff,42,Trypanosoma brucei gambiense DAL972,679716,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Trypanosoma brucei gambiense DAL972,TriTrypDB 42 annotations for Trypanosoma brucei gambiense DAL972,OrgDb,SQLiteFile,org.Trypanosoma_brucei_gambiense_DAL972.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Trypanosoma_brucei_gambiense_DAL972.tritryp.db.sqlite
3.9,TriTrypDB-42_TcongolenseIL3000,11792,11555,GFF,http://TriTrypDB.org/common/downloads/release-42/TcongolenseIL3000/gff/data/TriTrypDB-42_TcongolenseIL3000.gff,42,Trypanosoma congolense IL3000,1068625,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Trypanosoma congolense IL3000,TriTrypDB 42 annotations for Trypanosoma congolense IL3000,OrgDb,SQLiteFile,org.Trypanosoma_congolense_IL3000.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Trypanosoma_congolense_IL3000.tritryp.db.sqlite
3.9,TriTrypDB-42_TcruziCLBrenerEsmeraldo-like,10596,10324,GFF,http://TriTrypDB.org/common/downloads/release-42/TcruziCLBrenerEsmeraldo-like/gff/data/TriTrypDB-42_TcruziCLBrenerEsmeraldo-like.gff,42,Trypanosoma cruzi CL Brener Esmeraldo-like,353153,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Trypanosoma cruzi CL Brener Esmeraldo-like,TriTrypDB 42 annotations for Trypanosoma cruzi CL Brener Esmeraldo-like,OrgDb,SQLiteFile,org.Trypanosoma_cruzi_CL_Brener_Esmeraldo-like.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Trypanosoma_cruzi_CL_Brener_Esmeraldo-like.tritryp.db.sqlite
3.9,TriTrypDB-42_TcruziCLBrenerNon-Esmeraldo-like,11106,10821,GFF,http://TriTrypDB.org/common/downloads/release-42/TcruziCLBrenerNon-Esmeraldo-like/gff/data/TriTrypDB-42_TcruziCLBrenerNon-Esmeraldo-like.gff,42,Trypanosoma cruzi CL Brener Non-Esmeraldo-like,353153,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Trypanosoma cruzi CL Brener Non-Esmeraldo-like,TriTrypDB 42 annotations for Trypanosoma cruzi CL Brener Non-Esmeraldo-like,OrgDb,SQLiteFile,org.Trypanosoma_cruzi_CL_Brener_Non-Esmeraldo-like.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Trypanosoma_cruzi_CL_Brener_Non-Esmeraldo-like.tritryp.db.sqlite
3.9,TriTrypDB-42_TcruziDm28c2014,11398,11073,GFF,http://TriTrypDB.org/common/downloads/release-42/TcruziDm28c2014/gff/data/TriTrypDB-42_TcruziDm28c2014.gff,42,Trypanosoma cruzi Dm28c 2014,1416333,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Trypanosoma cruzi Dm28c 2014,TriTrypDB 42 annotations for Trypanosoma cruzi Dm28c 2014,OrgDb,SQLiteFile,org.Trypanosoma_cruzi_Dm28c_2014.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Trypanosoma_cruzi_Dm28c_2014.tritryp.db.sqlite
3.9,TriTrypDB-42_TcruziDm28c2017,22870,19972,GFF,http://TriTrypDB.org/common/downloads/release-42/TcruziDm28c2017/gff/data/TriTrypDB-42_TcruziDm28c2017.gff,42,Trypanosoma cruzi Dm28c 2017,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Trypanosoma cruzi Dm28c 2017,TriTrypDB 42 annotations for Trypanosoma cruzi Dm28c 2017,OrgDb,SQLiteFile,org.Trypanosoma_cruzi_Dm28c_2017.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Trypanosoma_cruzi_Dm28c_2017.tritryp.db.sqlite
3.9,TriTrypDB-42_TcruziDm28c2018,19112,17172,GFF,http://TriTrypDB.org/common/downloads/release-42/TcruziDm28c2018/gff/data/TriTrypDB-42_TcruziDm28c2018.gff,42,Trypanosoma cruzi Dm28c 2018,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Trypanosoma cruzi Dm28c 2018,TriTrypDB 42 annotations for Trypanosoma cruzi Dm28c 2018,OrgDb,SQLiteFile,org.Trypanosoma_cruzi_Dm28c_2018.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Trypanosoma_cruzi_Dm28c_2018.tritryp.db.sqlite
3.9,TriTrypDB-42_TcruziJRcl4,NA,NA,GFF,http://TriTrypDB.org/common/downloads/release-42/TcruziJRcl4/gff/data/TriTrypDB-42_TcruziJRcl4.gff,42,Trypanosoma cruzi JR cl. 4,914063,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Trypanosoma cruzi JR cl. 4,TriTrypDB 42 annotations for Trypanosoma cruzi JR cl. 4,OrgDb,SQLiteFile,org.Trypanosoma_cruzi_JR_cl_4.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Trypanosoma_cruzi_JR_cl_4.tritryp.db.sqlite
3.9,TriTrypDB-42_TcruziSylvioX10-1,20684,17538,GFF,http://TriTrypDB.org/common/downloads/release-42/TcruziSylvioX10-1/gff/data/TriTrypDB-42_TcruziSylvioX10-1.gff,42,Trypanosoma cruzi Sylvio X10/1,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Trypanosoma cruzi Sylvio X10/1,TriTrypDB 42 annotations for Trypanosoma cruzi Sylvio X10/1,OrgDb,SQLiteFile,org.Trypanosoma_cruzi_Sylvio_X10_1.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Trypanosoma_cruzi_Sylvio_X10_1.tritryp.db.sqlite
3.9,TriTrypDB-42_TcruziSylvioX10-1-2012,10947,10747,GFF,http://TriTrypDB.org/common/downloads/release-42/TcruziSylvioX10-1-2012/gff/data/TriTrypDB-42_TcruziSylvioX10-1-2012.gff,42,Trypanosoma cruzi Sylvio X10/1-2012,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Trypanosoma cruzi Sylvio X10/1-2012,TriTrypDB 42 annotations for Trypanosoma cruzi Sylvio X10/1-2012,OrgDb,SQLiteFile,org.Trypanosoma_cruzi_Sylvio_X10_1-2012.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Trypanosoma_cruzi_Sylvio_X10_1-2012.tritryp.db.sqlite
3.9,TriTrypDB-42_TcruziTCC,29302,27111,GFF,http://TriTrypDB.org/common/downloads/release-42/TcruziTCC/gff/data/TriTrypDB-42_TcruziTCC.gff,42,Trypanosoma cruzi TCC,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Trypanosoma cruzi TCC,TriTrypDB 42 annotations for Trypanosoma cruzi TCC,OrgDb,SQLiteFile,org.Trypanosoma_cruzi_TCC.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Trypanosoma_cruzi_TCC.tritryp.db.sqlite
3.9,TriTrypDB-42_TcruziTulacl2,NA,NA,GFF,http://TriTrypDB.org/common/downloads/release-42/TcruziTulacl2/gff/data/TriTrypDB-42_TcruziTulacl2.gff,42,Trypanosoma cruzi Tula cl2,1206070,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Trypanosoma cruzi Tula cl2,TriTrypDB 42 annotations for Trypanosoma cruzi Tula cl2,OrgDb,SQLiteFile,org.Trypanosoma_cruzi_Tula_cl2.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Trypanosoma_cruzi_Tula_cl2.tritryp.db.sqlite
3.9,TriTrypDB-42_TcruzimarinkelleiB7,10282,10067,GFF,http://TriTrypDB.org/common/downloads/release-42/TcruzimarinkelleiB7/gff/data/TriTrypDB-42_TcruzimarinkelleiB7.gff,42,Trypanosoma cruzi marinkellei strain B7,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Trypanosoma cruzi marinkellei strain B7,TriTrypDB 42 annotations for Trypanosoma cruzi marinkellei strain B7,OrgDb,SQLiteFile,org.Trypanosoma_cruzi_marinkellei_strain_B7.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Trypanosoma_cruzi_marinkellei_strain_B7.tritryp.db.sqlite
3.9,TriTrypDB-42_TcruziCLBrener,3397,2124,GFF,http://TriTrypDB.org/common/downloads/release-42/TcruziCLBrener/gff/data/TriTrypDB-42_TcruziCLBrener.gff,42,Trypanosoma cruzi strain CL Brener,353153,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania",Genome wide annotations for Trypanosoma cruzi strain CL Brener,TriTrypDB 42 annotations for Trypanosoma cruzi strain CL Brener,OrgDb,SQLiteFile,org.Trypanosoma_cruzi_strain_CL_Brener.tritryp.db.sqlite,EuPathDB/OrgDb/3.9/org.Trypanosoma_cruzi_strain_CL_Brener.tritryp.db.sqlite
